x,y,z
6.643214821815490723e-01,8.330329060554504395e-01,1.996988356113433838e-01
5.704627037048339844e-01,8.832491040229797363e-01,1.834596693515777588e-01
4.743828177452087402e-01,9.253180623054504395e-01,1.665286123752593994e-01
3.766506016254425049e-01,9.596902132034301758e-01,1.492418646812438965e-01
2.776712179183959961e-01,9.869023561477661133e-01,1.318716108798980713e-01
1.776471436023712158e-01,1.007487535476684570e+00,1.146737262606620789e-01
7.657993584871292114e-02,1.021889448165893555e+00,9.792556613683700562e-02
-2.569630742073059082e-02,1.030384898185729980e+00,8.195364475250244141e-02
-1.294533610343933105e-01,1.033012151718139648e+00,6.715699285268783569e-02
-2.349770516157150269e-01,1.029501080513000488e+00,5.402644351124763489e-02
-3.424367904663085938e-01,1.019210815429687500e+00,4.315547645092010498e-02
-4.517202973365783691e-01,1.001114606857299805e+00,3.522707521915435791e-02
-5.622575879096984863e-01,9.738585948944091797e-01,3.096572868525981903e-02
-6.728819012641906738e-01,9.359215497970581055e-01,3.105348348617553711e-02
-7.817597389221191406e-01,8.858413696289062500e-01,3.602162003517150879e-02
-8.864266276359558105e-01,8.224835395812988281e-01,4.613842070102691650e-02
-9.839228391647338867e-01,7.452924251556396484e-01,6.131431460380554199e-02
-1.071035385131835938e+00,6.544958949089050293e-01,8.104282617568969727e-02
-1.144613504409790039e+00,5.512166023254394531e-01,1.043905466794967651e-01
-1.201928734779357910e+00,4.374660551548004150e-01,1.300473064184188843e-01
-1.241011500358581543e+00,3.160001337528228760e-01,1.564373075962066650e-01
-1.260900020599365234e+00,1.900498718023300171e-01,1.818820834159851074e-01
-1.261730194091796875e+00,6.297008693218231201e-02,2.047889828681945801e-01
-1.244645714759826660e+00,-6.211794912815093994e-02,2.238283753395080566e-01
-1.211552262306213379e+00,-1.826123893260955811e-01,2.380627244710922241e-01
-1.164777040481567383e+00,-2.965889573097229004e-01,2.470072209835052490e-01
-1.106716871261596680e+00,-4.028123021125793457e-01,2.506181597709655762e-01
-1.039552211761474609e+00,-5.006223320960998535e-01,2.492258399724960327e-01
-9.650837779045104980e-01,-5.897507667541503906e-01,2.434336841106414795e-01
-8.847003579139709473e-01,-6.701349020004272461e-01,2.340038567781448364e-01
-7.994587421417236328e-01,-7.417897582054138184e-01,2.217463254928588867e-01
-7.102102041244506836e-01,-8.047665357589721680e-01,2.074246108531951904e-01
-6.177098155021667480e-01,-8.591826558113098145e-01,1.916905641555786133e-01
-5.226615071296691895e-01,-9.052765369415283203e-01,1.750575304031372070e-01
-4.256931841373443604e-01,-9.434338808059692383e-01,1.579117327928543091e-01
-3.272992074489593506e-01,-9.741570353507995605e-01,1.405512392520904541e-01
-2.277848720550537109e-01,-9.979925751686096191e-01,1.232346147298812866e-01
-1.272508651018142700e-01,-1.015439271926879883e+00,1.062243282794952393e-01
-2.560801617801189423e-02,-1.026866555213928223e+00,8.981947600841522217e-02
7.737093418836593628e-02,-1.032440662384033203e+00,7.438004016876220703e-02
1.819796562194824219e-01,-1.032055139541625977e+00,6.034867092967033386e-02
2.884634137153625488e-01,-1.025259017944335938e+00,4.826749861240386963e-02
3.968740403652191162e-01,-1.011217117309570312e+00,3.877826035022735596e-02
5.068900585174560547e-01,-9.887250661849975586e-01,3.259317576885223389e-02
6.176582574844360352e-01,-9.563210010528564453e-01,3.042785450816154480e-02
7.276798486709594727e-01,-9.124811887741088867e-01,3.290335461497306824e-02
8.347958922386169434e-01,-8.558730483055114746e-01,4.043281823396682739e-02
9.362695217132568359e-01,-7.856229543685913086e-01,5.311553180217742920e-02
1.028980135917663574e+00,-7.015458941459655762e-01,7.065821439027786255e-02
1.109701156616210938e+00,-6.043105721473693848e-01,9.233841300010681152e-02
1.175448298454284668e+00,-4.954921901226043701e-01,1.170243769884109497e-01
1.223834276199340820e+00,-3.775024116039276123e-01,1.432553976774215698e-01
1.253371834754943848e+00,-2.533737719058990479e-01,1.693817079067230225e-01
1.263647198677062988e+00,-1.264464706182479858e-01,1.937438845634460449e-01
1.255322337150573730e+00,2.194875321492872899e-07,2.148609161376953125e-01
1.226358771324157715e+00,0.000000000000000000e+00,2.686989903450012207e-01
1.195183992385864258e+00,1.195962056517601013e-01,2.860032021999359131e-01
1.150142073631286621e+00,2.325062304735183716e-01,2.970469594001770020e-01
1.094122052192687988e+00,3.374919891357421875e-01,3.017752766609191895e-01
1.029721736907958984e+00,4.340641498565673828e-01,3.005879223346710205e-01
9.590011835098266602e-01,5.222442746162414551e-01,2.942020893096923828e-01
8.834104537963867188e-01,6.022990942001342773e-01,2.835119664669036865e-01
8.038660287857055664e-01,6.745237112045288086e-01,2.694646418094635010e-01
7.209231257438659668e-01,7.391260862350463867e-01,2.529636919498443604e-01
6.349656581878662109e-01,7.962218523025512695e-01,2.347995936870574951e-01
5.463450551033020020e-01,8.459077477455139160e-01,2.156129628419876099e-01
4.554292857646942139e-01,8.883478045463562012e-01,1.958907544612884521e-01
3.625724315643310547e-01,9.238196611404418945e-01,1.759949326515197754e-01
2.680462598800659180e-01,9.526932835578918457e-01,1.562105715274810791e-01
1.719829738140106201e-01,9.753643870353698730e-01,1.368011534214019775e-01
7.435248792171478271e-02,9.921662807464599609e-01,1.180566772818565369e-01
-2.502075769007205963e-02,1.003296375274658203e+00,1.003317385911941528e-01
-1.264114528894424438e-01,1.008738398551940918e+00,8.407665789127349854e-02
-2.301127910614013672e-01,1.008189439773559570e+00,6.986023485660552979e-02
-3.363107740879058838e-01,1.000977635383605957e+00,5.837899819016456604e-02
-4.449098408222198486e-01,9.860210418701171875e-01,5.043711513280868530e-02
-5.553317070007324219e-01,9.618626236915588379e-01,4.688673466444015503e-02
-6.663346290588378906e-01,9.268149137496948242e-01,4.852437227964401245e-02
-7.759085893630981445e-01,8.792111873626708984e-01,5.595631152391433716e-02
-8.812946677207946777e-01,8.177217841148376465e-01,6.945553421974182129e-02
-9.791427850723266602e-01,7.416716814041137695e-01,8.883859217166900635e-02
-1.065811038017272949e+00,6.513033509254455566e-01,1.133900806307792664e-01
-1.137774467468261719e+00,5.479230880737304688e-01,1.418582350015640259e-01
-1.192079901695251465e+00,4.338814020156860352e-01,1.725365072488784790e-01
-1.226768136024475098e+00,3.123733103275299072e-01,2.034312635660171509e-01
-1.241146922111511230e+00,1.870725601911544800e-01,2.324927151203155518e-01
-1.235856175422668457e+00,6.167877092957496643e-02,2.578665614128112793e-01
-1.212686896324157715e+00,-6.052294746041297913e-02,2.781093418598175049e-01
-1.174213051795959473e+00,-1.769843995571136475e-01,2.923232913017272949e-01
-1.123331189155578613e+00,-2.860355377197265625e-01,3.001847565174102783e-01
-1.062826395034790039e+00,-3.868374824523925781e-01,3.018819689750671387e-01
-9.950465559959411621e-01,-4.791895151138305664e-01,2.979914844036102295e-01
-9.217462539672851562e-01,-5.632677674293518066e-01,2.893358170986175537e-01
-8.440914154052734375e-01,-6.393747925758361816e-01,2.768493890762329102e-01
-7.627932429313659668e-01,-7.077691555023193359e-01,2.614681720733642578e-01
-6.782992482185363770e-01,-7.686070203781127930e-01,2.440456449985504150e-01
-5.909652709960937500e-01,-8.219832777976989746e-01,2.253001928329467773e-01
-5.011508464813232422e-01,-8.680189847946166992e-01,2.057937383651733398e-01
-4.092233777046203613e-01,-9.069330692291259766e-01,1.859453767538070679e-01
-3.155058622360229492e-01,-9.390559792518615723e-01,1.660723984241485596e-01
-2.202045321464538574e-01,-9.647808670997619629e-01,1.464419066905975342e-01
-1.233714744448661804e-01,-9.844823479652404785e-01,1.273255050182342529e-01
-2.489899843931198120e-02,-9.984354376792907715e-01,1.090410873293876648e-01
7.544489949941635132e-02,-1.006739497184753418e+00,9.198783338069915771e-02
1.779576241970062256e-01,-1.009245157241821289e+00,7.667296379804611206e-02
2.828968167304992676e-01,-1.005474209785461426e+00,6.372946500778198242e-02
3.903329968452453613e-01,-9.945507645606994629e-01,5.391243845224380493e-02
4.999534785747528076e-01,-9.751947522163391113e-01,4.806041717529296875e-02
6.108682155609130859e-01,-9.458079338073730469e-01,4.701297730207443237e-02
7.214564085006713867e-01,-9.046772122383117676e-01,5.148957669734954834e-02
8.293241262435913086e-01,-8.502631187438964844e-01,6.194713711738586426e-02
9.313865900039672852e-01,-7.815256714820861816e-01,7.844341546297073364e-02
1.024103283882141113e+00,-6.982209086418151855e-01,1.005345582962036133e-01
1.103834748268127441e+00,-6.011158823966979980e-01,1.272321939468383789e-01
1.167284488677978516e+00,-4.920508861541748047e-01,1.570415794849395752e-01
1.211951136589050293e+00,-3.738369345664978027e-01,1.880866736173629761e-01
1.236486196517944336e+00,-2.499602735042572021e-01,2.183146178722381592e-01
1.240871548652648926e+00,-1.241674199700355530e-01,2.457425296306610107e-01
1.226358771324157715e+00,2.144233803846873343e-07,2.686990201473236084e-01
1.195753812789916992e+00,0.000000000000000000e+00,3.098972439765930176e-01
1.158810615539550781e+00,1.159565001726150513e-01,3.278875350952148438e-01
1.108855247497558594e+00,2.241599261760711670e-01,3.386001288890838623e-01
1.049265861511230469e+00,3.236556947231292725e-01,3.421933352947235107e-01
9.829429984092712402e-01,4.143452644348144531e-01,3.393088579177856445e-01
9.120580554008483887e-01,4.966804087162017822e-01,3.308797478675842285e-01
8.379977345466613770e-01,5.713372230529785156e-01,3.179575502872467041e-01
7.614789605140686035e-01,6.389567255973815918e-01,3.015824854373931885e-01
6.827557086944580078e-01,6.999949216842651367e-01,2.827019691467285156e-01
6.018519997596740723e-01,7.546986341476440430e-01,2.621267735958099365e-01
5.187448263168334961e-01,8.031741976737976074e-01,2.405151426792144775e-01
4.334580004215240479e-01,8.454912304878234863e-01,2.183813452720642090e-01
3.460667729377746582e-01,8.817638158798217773e-01,1.961239278316497803e-01
2.566456794738769531e-01,9.121732115745544434e-01,1.740671098232269287e-01
1.652065068483352661e-01,9.369331002235412598e-01,1.525106132030487061e-01
7.165915518999099731e-02,9.562261700630187988e-01,1.317752301692962646e-01
-2.419372461736202240e-02,9.701334834098815918e-01,1.122468784451484680e-01
-1.226298287510871887e-01,9.785618185997009277e-01,9.441523998975753784e-02
-2.239432036876678467e-01,9.811587333679199219e-01,7.890594005584716797e-02
-3.283302187919616699e-01,9.772248268127441406e-01,6.649701297283172607e-02
-4.357157349586486816e-01,9.656448364257812500e-01,5.810215696692466736e-02
-5.455321669578552246e-01,9.448893070220947266e-01,5.470594018697738647e-02
-6.565025448799133301e-01,9.131392836570739746e-01,5.724471807479858398e-02
-7.664893269538879395e-01,8.685378432273864746e-01,6.644289940595626831e-02
-8.724778890609741211e-01,8.095410466194152832e-01,8.263003826141357422e-02
-9.707394838333129883e-01,7.353063821792602539e-01,1.055772602558135986e-01
-1.057185411453247070e+00,6.460323333740234375e-01,1.343944370746612549e-01
-1.127868771553039551e+00,5.431528091430664062e-01,1.675268709659576416e-01
-1.179555296897888184e+00,4.293228089809417725e-01,2.028720676898956299e-01
-1.210235476493835449e+00,3.081636130809783936e-01,2.380124181509017944e-01
-1.219437718391418457e+00,1.838004291057586670e-01,2.705240845680236816e-01
-1.208265900611877441e+00,6.030180305242538452e-02,2.982968389987945557e-01
-1.179126977920532227e+00,-5.884803086519241333e-02,3.197882771492004395e-01
-1.135241150856018066e+00,-1.711103320121765137e-01,3.341571986675262451e-01
-1.080068111419677734e+00,-2.750194072723388672e-01,3.412556350231170654e-01
-1.016791701316833496e+00,-3.700822293758392334e-01,3.415071070194244385e-01
-9.479660987854003906e-01,-4.565167427062988281e-01,3.357225656509399414e-01
-8.753661513328552246e-01,-5.349254608154296875e-01,3.249139189720153809e-01
-8.000216484069824219e-01,-6.059932708740234375e-01,3.101394772529602051e-01
-7.223883271217346191e-01,-6.702788472175598145e-01,2.924012243747711182e-01
-6.425782442092895508e-01,-7.281301617622375488e-01,2.725813686847686768e-01
-5.605736970901489258e-01,-7.797110676765441895e-01,2.514151334762573242e-01
-4.763697683811187744e-01,-8.250968456268310547e-01,2.294862717390060425e-01
-3.900196552276611328e-01,-8.643732070922851562e-01,2.072465419769287109e-01
-3.016070723533630371e-01,-8.976882696151733398e-01,1.850516498088836670e-01
-2.111810743808746338e-01,-9.252464175224304199e-01,1.632072776556015015e-01
-1.187062785029411316e-01,-9.472548961639404297e-01,1.420180648565292358e-01
-2.403660304844379425e-02,-9.638538360595703125e-01,1.218323335051536560e-01
7.306989282369613647e-02,-9.750473499298095703e-01,1.030833274126052856e-01
1.729108542203903198e-01,-9.806236028671264648e-01,8.632519096136093140e-02
2.757486104965209961e-01,-9.800679087638854980e-01,7.225947082042694092e-02
3.816697001457214355e-01,-9.724770784378051758e-01,6.173674389719963074e-02
4.903809726238250732e-01,-9.565229415893554688e-01,5.571778118610382080e-02
6.009859442710876465e-01,-9.305072426795959473e-01,5.518106743693351746e-02
7.117881178855895996e-01,-8.925535678863525391e-01,6.097944453358650208e-02
8.202034235000610352e-01,-8.409121036529541016e-01,7.366253435611724854e-02
