number,value,model.activation,model.siren,model.siren_omega0,model.use_fourier,model.ff_k,model.depth,model.width,opt.lr,opt.lam_bc,opt.lam_warm,opt.grad_clip_norm,opt.weight_decay_is_zero,opt.weight_decay_pos,opt.lr_warmup_frac,opt.lr_min_ratio,opt.use_ema,opt.ema_decay,opt.use_lookahead,opt.use_al,opt.al_rho,opt.al_update_every,opt.al_clip,sampling.bdry_presample_mult,regularization.zero_mean_weight,multi_valued.kappa,sampling.rng_seed,opt.lookahead_sync_period,opt.lookahead_slow_step
547,0.005046919894746235,softplus,False,,False,,3,96,0.000815989798378757,10.657020881336834,5.572076442052797,0.7686048625929898,False,0.00023392489227331463,0.0,0.055556000907303164,False,,True,True,0.27092781522935916,11.0,9.100243502449281,24,0.1402507403304923,0.5098059376721328,5969,5.0,0.5641050727406056
548,0.05037695440260591,softplus,True,8.588719401272373,False,,4,64,0.0015533065575284843,1.035082939005984,14.546959143047214,0.5175004044731942,True,,0.0,0.18895102007150177,False,,False,False,,,,32,0.9340104301090194,0.5578149887082879,4344,,
549,0.009441504409486502,softplus,True,8.958601847462518,False,,5,32,0.0007927085509479077,1.1183067080102376,5.6893728193649515,1.1524133479565486,True,,0.05,0.13248074206578014,False,,False,True,0.1793073875757958,8.0,7.578425495103188,24,0.9172287389747942,0.017913630232317276,1445,,
550,0.03403354262536368,softplus,True,9.0342441012264,False,,5,32,0.0005317538273404818,1.4521773714511408,7.921710525587447,1.4255946200895953,True,,0.15,0.10695638978115395,False,,False,True,0.18299975705451205,8.0,6.4191162931414,32,0.8400167989380649,0.019374004113261012,473,,
551,0.025735961537059426,tanh,False,,False,,4,96,0.0027685370865350688,11.871067026162626,29.119078764114388,1.3595081730200835,True,,0.0,0.07663142991037517,False,,False,True,0.1051298143337918,11.0,8.3733491348976,24,0.3906830642538305,0.6507864456527912,6612,,
552,0.003578216533081935,softplus,False,,False,,4,96,0.0005639014616917222,6.989631296611422,72.64546875160038,1.0359808617981205,True,,0.05,0.07088336011580025,False,,True,True,1.5499595874678018,22.0,9.666246674431413,32,0.7576436496181499,0.335384757260751,6219,5.0,0.45995087249107725
553,0.02955726457055856,softplus,False,,False,,5,48,0.0010225609793390624,6.151939306446316,15.17719479482204,1.5137147200005843,True,,0.1,0.021870369864253204,False,,True,False,,,,32,0.5129252297277384,0.7189603368788985,5802,4.0,0.40085345266738526
554,0.22549181124158846,sin,True,11.71892365461204,False,,4,32,0.002373987985559813,1.5422354656679993,44.65570830052524,1.811901914768522,True,,0.25,0.1258619355411671,False,,False,True,0.1158027597756556,11.0,5.6204479368502405,32,0.5922570454183581,0.17934255274870847,5451,,
555,0.03779165111627374,sin,True,11.097301531317855,False,,5,32,0.0017597083214158642,2.2068851862036016,43.82659949703898,2.7899876039193363,True,,0.0,0.19639950730571568,False,,False,True,0.5156116359661527,12.0,7.278140618486548,32,0.47037650798888636,0.509517254095201,5793,,
556,0.5267108929298127,tanh,True,10.935908768986742,False,,5,96,0.002709171728919212,9.728452054638714,37.30962337240935,1.2694789938966782,True,,0.15,0.10910192017445623,False,,True,True,1.5367373501130837,18.0,9.811896080836366,32,0.46999556510687834,0.6290098343084485,3614,5.0,0.49516949574471636
557,0.555712180851061,softplus,True,11.428472826364217,True,3.0,3,96,0.0019271120632787426,8.000225255830424,29.3896712128077,1.267469248000608,True,,0.25,0.1855776185236587,False,,False,False,,,,32,0.4566300003797175,0.3056130267550963,7845,,
558,0.004504407615654208,softplus,False,,False,,4,96,0.0005541990476264422,11.442682069605459,59.94955880947179,2.320515223111126,True,,0.05,0.03885790835658603,False,,True,True,2.523513611505837,22.0,8.949074808090808,24,0.6598748557604905,0.4415527573716763,6617,4.0,0.5025858871497672
559,0.013120852615841656,softplus,False,,False,,5,96,0.0012251316842670566,7.605406273085891,67.2355450780053,2.6430167398862072,True,,0.02,0.026842272029827356,False,,True,True,0.761407953258518,23.0,7.964226854874638,24,0.7799719497026674,0.3155840159298385,7748,5.0,0.4797961239705874
560,0.034030791484148885,softplus,False,,False,,3,96,0.0008780785808125707,4.7015784504894365,9.692366953237476,0.9471157206093924,False,0.00030254341138434185,0.1,0.037630397262465795,False,,True,True,0.1294985222645363,14.0,8.485935909774428,32,0.16298176778844503,0.6104613389013205,3288,5.0,0.5268692864935665
561,0.30147678312098736,softplus,True,31.39042832394774,False,,4,96,0.0006998276420726503,5.583888774741557,72.98538843583945,1.2760057217235246,True,,0.25,0.17919774827855386,True,0.9956222021157778,True,False,,,,8,0.5993793998999358,0.042140175743009795,7932,6.0,0.4189588899176814
562,0.011594319373492838,silu,False,,False,,3,96,0.001241385968551121,10.999739766531624,40.89347248290551,0.8317203901895455,True,,0.05,0.07384133509181065,False,,True,True,0.15807091731505582,14.0,6.216963004009434,32,0.7073728087180386,0.4012009958804996,5787,5.0,0.4833759169469055
563,0.005767957341224092,softplus,True,29.770750566953975,False,,3,32,0.0019150279097533145,2.0123343382407906,24.789678675566286,0.56274148595707,False,0.0001448296757077487,0.05,0.13936942227128188,False,,False,True,1.5048041881417593,22.0,8.854649735794855,32,0.8336217396309608,0.1559393806621791,2101,,
564,0.05047076760857203,softplus,True,16.96719900348194,False,,5,32,0.0014467669486130652,4.273506469094693,138.10319185584441,1.2523767491022175,False,0.00010857499815759058,0.25,0.1999469752811982,True,0.9955793707066067,False,False,,,,32,0.305130679139307,0.6353392094865297,7891,,
565,0.055651171099612325,softplus,False,,False,,2,96,0.001060148759461249,11.194277308111998,8.488626521798391,0.5602557594838238,True,,0.25,0.10432290096062638,True,0.9966700589549887,True,True,0.14682619532427965,15.0,6.8778135940255,32,0.4662047209773743,0.5165704461599524,3808,3.0,0.4466400422486761
566,0.004004919526486672,softplus,True,17.81531115625407,False,,3,96,0.0007809158243530462,6.146062510356738,9.505230898615963,0.9265843180387415,True,,0.1,0.02598756510130001,False,,True,False,,,,32,0.40759098492518203,0.4882418824840369,3727,3.0,0.43127325424137797
567,0.005689875942520404,softplus,False,,False,,2,96,0.0005664995201203365,3.6402418279541884,39.73146868058917,0.694903574082552,True,,0.05,0.10031475965697068,False,,True,True,0.12250990839408814,15.0,7.228255831688516,24,0.6768158687220092,0.21063297203311793,7460,7.0,0.3830371236746465
568,0.12215486973874559,softplus,False,,False,,4,96,0.0014405925418841826,8.569370575780788,51.82412481883728,1.3883364818182895,False,4.032481622830281e-05,0.2,0.12217204161431901,True,0.9966213807923605,False,False,,,,24,0.25280484515268725,0.1612831199804663,6963,,
569,0.6140211964691775,silu,False,,True,2.0,3,96,0.003578611382609787,14.506034339351647,46.26820192290622,0.734554918317824,True,,0.25,0.02116470408695494,False,,True,False,,,,32,0.2500052502223301,0.6276751666922433,5268,4.0,0.43769115841790995
570,0.007502344937075152,softplus,True,16.76493886834238,False,,5,32,0.00151782831665847,1.3435154450930382,17.89733493191828,0.6304142308277179,True,,0.05,0.09292772070041029,False,,False,False,,,,32,0.9789844788182573,0.15595820484073553,309,,
571,0.02809541296013274,softplus,True,12.113119379017888,False,,4,48,0.0014310348101071126,4.587678124147719,10.029600919905988,2.0319929329246493,True,,0.2,0.020220101973551965,False,,False,True,4.97639347512549,19.0,8.16497153964305,24,0.2784169120575504,0.04896642676652231,5272,,
572,0.004004278327277041,softplus,True,11.55587316499481,False,,3,96,0.0005946035029990425,5.895322150910145,150.01396965094108,0.5021565567746201,True,,0.05,0.09816711315016265,False,,True,True,4.759669053767889,18.0,4.7220410784258515,32,0.6754516781306978,0.3840939426473637,4582,5.0,0.4227413482039893
573,0.14415774743318727,softplus,False,,False,,5,96,0.0005969707388472962,7.883740299578643,98.9881311003998,0.8777859853316152,True,,0.05,0.06895113476488549,False,,True,True,1.2951724693688071,25.0,9.458378434320604,32,0.8647500055520202,0.506203983566616,4536,6.0,0.42415732539923345
574,0.2154429056924442,silu,True,12.155668415256393,False,,4,64,0.0010368812784654988,1.71621774522321,5.60955420109899,0.5586694395695854,True,,0.05,0.1344886922480686,False,,False,True,0.7052166458393494,27.0,9.091648670067421,24,0.9894930987998343,0.05448971150570122,1719,,
575,0.003442361932218437,softplus,True,10.947847791168037,False,,4,32,0.001289166062245107,1.0556563059540571,13.231643396726149,0.5347342305292551,True,,0.25,0.13446312207299504,False,,False,True,0.12469660426490882,12.0,7.163670516910591,32,0.9888331594830672,0.24162488281257133,190,,
576,0.02743072531977843,softplus,False,,False,,4,48,0.0008850082975296597,6.345624672998179,128.8617249274462,1.0169967180852157,True,,0.05,0.057564135412231265,True,0.9950735643642694,True,True,0.11207864137818227,9.0,7.58790146478797,32,0.9781201776887685,0.2353433004820617,7240,7.0,0.3086852737490214
577,0.45693083293691467,softplus,True,22.49794931962402,True,4.0,4,32,0.0009491687032668227,1.691365967864913,19.792973286763097,0.5977644875896003,True,,0.25,0.10128387966830028,False,,False,True,1.7298951251879326,28.0,9.69293388572452,32,0.7216432338551816,0.5449423122543229,2906,,
578,0.003320088970037978,softplus,True,20.73840844338529,False,,4,32,0.0005938330139224376,2.963748899556435,50.44413589005777,0.5603241667204694,True,,0.25,0.17541172419418022,False,,False,True,0.11440631545462669,12.0,7.939478176879709,32,0.8902932934753239,0.382700054128034,305,,
579,0.1853299432207274,softplus,True,15.74957749344653,False,,4,64,0.0006778494091979549,1.1953588423163506,20.41033157627108,0.5651684812719077,True,,0.25,0.10032710126126708,False,,False,True,0.10861991529365428,13.0,6.590786281219152,32,0.7932617414034082,0.2853444216440582,1628,,
580,0.003428622812318513,softplus,True,15.063414960628554,False,,4,32,0.001800068947337419,1.7830162022163685,5.440226514642976,0.657739074867508,True,,0.25,0.1392332580382158,False,,False,True,0.10972448011478171,14.0,8.093080791630038,32,0.8235136784354395,0.35334409057988525,505,,
581,0.0036119777583738266,softplus,True,22.851961185789516,False,,4,96,0.0014986679530362835,1.4454210824447766,13.650230228863828,0.6821525008969819,True,,0.25,0.1616467437259886,False,,False,True,0.14021206419019433,13.0,6.528397541069964,32,0.9916887153395975,0.3719147408801218,1859,,
582,0.021166334929849987,softplus,True,24.817714966313964,False,,4,32,0.0007279726623780586,1.6051619643413442,72.89174280251281,0.5454596074513983,False,8.546531852192787e-06,0.25,0.10633808847922394,False,,False,True,0.13913874783318672,13.0,8.336224104365971,32,0.8958187294240743,0.10689767628150865,88,,
583,0.009114918738960684,softplus,True,22.84394917332949,False,,3,48,0.0011066135494630207,2.5999951048639516,5.69083814401995,0.6088222241550196,True,,0.25,0.10801372726289353,False,,False,True,0.1487263955620303,11.0,7.102144978750096,32,0.7885029688942602,0.619277571887102,1737,,
584,0.26070773745162307,tanh,True,19.971730129902756,False,,3,32,0.0005142024412862533,3.9799278822421567,18.449793661199642,0.6645382903133792,True,,0.25,0.16875908808759296,False,,False,True,0.10984939293651003,11.0,7.20182195912925,24,0.6231788047180751,0.36643785177876476,166,,
585,0.025727835552847435,softplus,True,20.67889682586332,False,,4,32,0.0006843937266489758,2.843526186142284,141.38537336452407,1.0549421567272912,True,,0.25,0.14531542672397005,False,,False,True,0.24663810091346033,13.0,6.740914088081414,24,0.8482747398753209,0.37201199882019764,1105,,
586,0.02137084283704929,softplus,True,22.60669639451414,False,,4,32,0.0014992077266056038,1.5236706349698643,7.580987321248494,0.9943547727560849,True,,0.25,0.11645495150195712,False,,False,True,0.14966197431561937,13.0,7.665387942162887,32,0.4176899104908904,0.222314761643897,1986,,
587,0.003380406840599369,softplus,True,17.069794287176066,False,,4,32,0.0022911741564461425,2.094037522752722,5.57855126930028,1.0768714158893968,True,,0.25,0.08312713905135047,False,,False,True,0.11457314485412695,14.0,8.501864390748331,32,0.7641393760002885,0.2998116297430974,1896,,
588,0.022504410337379894,softplus,True,17.659554867694393,False,,4,32,0.004444644777894867,1.2030817220048695,6.9381811278953505,0.7104480987286687,True,,0.25,0.11733064463450665,False,,False,True,0.21795589228707424,15.0,8.280297196182367,32,0.8451772653314102,0.6316967636001682,2874,,
589,0.004244867863509629,softplus,True,25.589656726900305,False,,4,32,0.0017837180879048987,2.0192407672911963,7.057530407769643,0.779807619834726,False,0.0007686106745456418,0.25,0.1247994217215368,False,,False,True,0.180523115697086,15.0,8.240944771073178,24,0.996747258374909,0.43748000103996604,1234,,
590,0.02767494874771634,softplus,True,31.663238409635262,False,,3,32,0.004182172173855557,1.540616773825191,10.663199234510357,0.5545701008302018,True,,0.25,0.07865616103196871,False,,False,True,0.23572155194030664,14.0,7.477396485197434,24,0.9163448456921277,0.17832234799147964,3221,,
591,0.004088565713498594,softplus,True,28.490666089983527,False,,4,96,0.002358023198274828,4.60700047158066,24.47786844054224,1.3078420168671865,True,,0.2,0.01474535756367973,True,0.9952122340322221,False,True,0.17158432334441526,15.0,9.24507273589912,32,0.5612041427593066,0.2276036465057934,8842,,
592,0.14511851637382325,softplus,True,29.735274628616352,False,,4,96,0.001879481489746612,2.022982385929247,6.87418864287257,0.5933201974895072,True,,0.25,0.14228856636610782,False,,False,True,0.11398357223662588,9.0,9.002023845877401,24,0.8179986897291226,0.32285607872390876,1980,,
593,0.12114693482784393,softplus,False,,False,,5,96,0.0021307827230516428,3.283651113482467,10.099381221320192,0.6972303810339323,True,,0.25,0.1425413439929607,False,,False,True,0.10174189708100734,14.0,6.525226204961834,32,0.7903917629282328,0.5535654266639383,1062,,
594,0.0033277074859074524,softplus,False,,False,,4,32,0.0005135631371984155,4.321659640157821,40.06492481207422,0.5705308921792531,True,,0.25,0.1327930770818226,False,,False,True,0.1411959501850836,13.0,9.76899648988507,32,0.7495831105594554,0.4515928445395762,2985,,
595,0.003383806382248404,softplus,False,,False,,4,32,0.0010025997638279712,1.7508420855417106,73.56871132404986,0.678352864669414,True,,0.25,0.1121321944942163,False,,False,True,0.13911598387781612,12.0,9.898822148386547,32,0.5905671575304359,0.6949383198522577,4901,,
596,0.0033843970737752944,softplus,False,,False,,4,32,0.0017869808366845034,4.7120023437527685,134.07676872146013,0.7319472581284466,True,,0.25,0.09176299227496396,False,,False,True,0.12604211844045832,15.0,9.672012439538554,32,0.5509627756025444,0.6850852796404219,5699,,
597,0.02638799001942635,softplus,False,,False,,4,32,0.000560103223120149,1.243270222072659,52.68213826314391,0.8650100543193245,True,,0.1,0.09189560816697374,False,,False,True,0.12533188743535137,14.0,9.586883641469603,24,0.869219393501294,0.7158886556214245,4790,,
598,0.0053566629997851235,softplus,False,,False,,3,32,0.002730955825473682,2.7827737313979473,66.87213436167791,0.9869709554661662,True,,0.25,0.11588051866934782,False,,False,True,0.10957785116213084,16.0,8.202654383968945,32,0.6420339137637902,0.7893206497433382,2632,,
599,0.021320298983687893,softplus,False,,False,,3,32,0.0009196693842969904,1.8548416524819429,128.76444515285934,1.335380148898729,True,,0.25,0.11932624770683341,False,,False,True,0.1167189948875986,13.0,8.899327770673384,32,0.5408414105604226,0.8449823502303879,2238,,
600,0.0053633584801455044,softplus,False,,False,,3,32,0.0015272078063815545,1.1854909232304185,83.85853410449592,0.7322061974726339,True,,0.25,0.08567558765947716,False,,False,True,0.11090450317235644,21.0,9.407006530242729,32,0.4280055219434411,0.8199954200006311,3799,,
601,0.02335528177045019,tanh,True,15.730412787556293,False,,4,96,0.0015241656270041874,2.4494647477584612,14.889382036009108,1.1429154510392665,True,,0.02,0.16012832980117844,False,,False,True,0.10935602885980573,19.0,8.485770665596153,32,0.866584252872713,0.25194523158674803,1660,,
602,0.02085754485592481,softplus,False,,False,,4,32,0.0005705136468460584,5.808722354656626,48.19640618600538,0.6991818955572364,True,,0.25,0.08320897743554866,False,,False,True,0.11717653880008974,10.0,9.71640356127496,32,0.7599133109043976,0.29525826402125066,2002,,
603,0.02103779372953532,softplus,False,,False,,4,32,0.000565531991673405,3.6976773451818103,30.767801437514702,0.6429064363302435,True,,0.25,0.17650667084580518,False,,False,True,0.17800443434802635,13.0,9.110004732796563,32,0.9489661111921577,0.4954572294519445,3290,,
604,0.03272262084920492,silu,False,,False,,4,32,0.0008621369802541538,1.9939129810792264,47.25173757895616,0.5233702231266761,True,,0.25,0.1528924922715036,False,,False,True,0.27024784527354945,16.0,9.458686738270483,16,0.6121449463919644,0.583161547497552,7269,,
605,0.3190238583623582,sin,False,16.212780373699093,False,,5,48,0.00396825854696999,12.382838610888312,22.620366208840082,0.6193250756291674,True,,0.05,0.035701810697811184,False,,False,True,0.21932493862075264,12.0,9.944634753711714,32,0.04282286827109858,0.357049795821337,4300,,
606,0.008379142473924187,silu,True,15.715253948361465,False,,4,32,0.0009938850258674873,4.057681191092217,56.89109597101267,0.6338841447147353,True,,0.25,0.053614778626287676,False,,False,True,0.152928794114392,18.0,9.642412175797537,32,0.7005418175499855,0.9271534856278995,3719,,
607,0.025104075139746013,softplus,True,15.70614531128191,False,,4,32,0.001211103344874026,2.2969032830555034,43.06921831463188,0.5490966433262624,True,,0.25,0.18558118861614353,False,,False,False,,,,24,0.7570142506814033,0.36865875495786893,2043,,
608,0.0034730989482998206,softplus,False,,False,,4,32,0.0009435894132732139,1.16823140294553,7.298864576679828,0.9800787093475058,True,,0.2,0.09018697016144181,True,0.9950358003799267,False,True,0.14377637017322048,15.0,9.927259886408374,24,0.8226965146352461,0.21001222571622813,1778,,
609,0.04082033787734718,softplus,False,,False,,3,96,0.0009833248632795256,9.812751606041372,10.402129660407935,0.9961683910878658,True,,0.2,0.05780114863457135,False,,True,False,,,,24,0.7798368102980373,0.7940587466229748,3648,6.0,0.6034037691012366
610,0.12448716583510767,softplus,True,18.797177307584548,True,5.0,3,96,0.00101013738161876,1.1218463228308222,13.538953552404719,1.6713311760423981,True,,0.25,0.16455568435801102,False,,False,True,0.18573826431083,11.0,9.579228002606746,32,0.9610436040796845,0.24487676645266426,1743,,
611,0.020856446722934248,softplus,True,19.107747785487607,False,,4,32,0.001751201593850228,1.5247002499100966,25.383394693005556,0.562469498734012,True,,0.25,0.11625188170277753,False,,False,True,0.11995204345246611,14.0,8.750577392089436,32,0.9330692072521268,0.2932038449440034,143,,
612,0.005329810600767215,softplus,True,8.875369770962966,False,,3,32,0.0024304960592748557,4.324406388087986,5.7089490224152435,0.879163148712698,True,,0.25,0.07720732674589505,False,,False,False,,,,32,0.86617565851562,0.3131884022018028,1756,,
613,0.12111580606014266,softplus,True,8.768163025326505,False,,5,96,0.0008046101363623284,4.55948727487408,81.278617127895,0.5560203444849922,True,,0.1,0.05227426927465795,False,,True,True,0.12710341463437017,13.0,9.886360600573898,32,0.3902548776552783,0.5251976719317535,4725,6.0,0.5782353080118806
614,0.03368402726745546,softplus,False,,False,,5,32,0.0012109695213602517,1.116853071785099,6.716872813744751,0.7964057875197583,True,,0.2,0.1054766784746262,True,0.9951279568821577,False,True,0.11195675800487018,17.0,9.91603214566716,16,0.4347859950806588,0.20376745372992083,1286,,
615,0.03561995180573817,softplus,False,,False,,5,32,0.0007176364787723341,1.4076675143490542,7.213695002212256,0.802396016703422,True,,0.2,0.14220816776080913,True,0.9950147392180848,False,True,0.12743585590554557,16.0,9.98345454001477,32,0.8426188502411261,0.5066487793141824,4088,,
616,0.013875881569712744,softplus,False,,False,,5,32,0.0008317824550764748,2.1148706549385152,14.419457089539712,1.4073850092283533,True,,0.2,0.07567299458611579,True,0.9951626960060813,False,True,0.10211926751120053,12.0,8.762037993513395,32,0.8112251862310785,0.23600865273100985,3026,,
617,0.009777441352255334,tanh,False,,False,,4,32,0.002389985464624252,1.2943354350044678,9.056091454068712,1.2780604044890789,True,,0.2,0.14321903449003404,True,0.995106988223782,False,True,0.10583913425045942,11.0,8.30830178393052,24,0.8497538481907841,0.26219150061738267,1890,,
618,0.024197050029328947,softplus,False,,False,,4,32,0.0006774348597545465,1.5077389501191385,8.222232372638919,0.9624593585344637,False,1.4357350466739532e-05,0.2,0.04723194469873505,True,0.9950156909455944,False,True,0.10957098052901676,9.0,9.956585844098193,32,0.9267878517789873,0.26138292430716525,2810,,
619,0.003915013318421023,softplus,False,,False,,4,32,0.0005690541547535305,2.0612534365837196,7.772286223760989,1.906706808336149,True,,0.02,0.06332259426992676,True,0.9950130438148601,False,True,0.10421329150816747,15.0,7.156302371152418,16,0.8020476458846488,0.07481909237395398,689,,
620,0.032141909733693935,sin,False,7.177018792869665,False,,3,96,0.0005911127152379947,4.53957277783637,32.7279883109882,1.3254628418647558,True,,0.1,0.09320340506012188,False,,True,False,,,,32,0.787626093922805,0.669747491569106,4494,6.0,0.5315785103011259
621,0.020884524893153743,softplus,True,9.240348623911494,False,,4,32,0.0009423075163000812,1.4656797368489105,9.561721688456524,0.7360147832573233,True,,0.2,0.10451640804459653,False,,False,True,0.2083909565503438,17.0,4.678529452086662,32,0.8804469819462722,0.35181104445976796,1993,,
622,0.02066169707215456,softplus,True,7.093843059502729,True,3.0,4,32,0.002687816735682451,1.707543727793949,8.868427686636698,0.7560071689937807,True,,0.15,0.1951162855164679,False,,False,True,0.1622224791558535,17.0,4.619540786720745,32,0.9385739308838055,0.409123795763572,3837,,
623,0.03392246930075776,softplus,False,,False,,5,32,0.0010382696247904575,5.35093120431535,85.35470649458011,0.7513737337663335,True,,0.25,0.052274294770383964,False,,False,False,,,,24,0.2921327788925838,0.5883273056018766,5961,,
624,0.10650890159169867,sin,True,7.131907708753629,False,,4,96,0.002011509021856128,1.3290539867697089,34.31031981064192,0.9699010216690507,True,,0.25,0.1358504326852356,False,,False,True,0.3080940514661752,10.0,7.285871686289007,32,0.824977995316899,0.44734238742475024,480,,
625,0.014764065697446786,softplus,False,,False,,3,32,0.0006360617331620344,2.924678512128695,7.4507991956093385,0.5344158355585217,True,,0.0,0.10412236459769234,True,0.9955657999682146,False,True,0.28982268083871665,10.0,7.649039680921736,24,0.9487729523450129,0.26233486286993846,1577,,
626,0.0077471960508763765,softplus,False,,False,,5,32,0.0011747297532320128,1.882010548641599,130.2813382458877,0.9382148141494755,True,,0.25,0.07955547052124527,False,,True,True,0.2638955215556193,13.0,7.38418962012399,32,0.4316092199899364,0.7385806113758849,7840,8.0,0.3032089823442828
627,0.0075784365150110035,softplus,False,,False,,5,32,0.0016078796566906088,5.727695269448941,153.9017409495643,0.8342529918005219,True,,0.25,0.11496198611629727,False,,False,True,0.10147032704039527,14.0,6.9501826567268274,32,0.5109808237303332,0.4780981616758882,4292,,
628,0.03330058872525772,softplus,False,,False,,3,96,0.0011110149215115812,3.8967200370864976,47.14233538680207,2.4222523513298246,True,,0.2,0.19429048298613819,True,0.9956112281397721,False,False,,,,32,0.0646617769573394,0.00225031536684836,1729,,
629,0.05112466679650251,sin,True,11.009253313723145,False,,4,96,0.0006525217763535915,5.393806326427323,49.32671310628783,1.2950875525281875,True,,0.05,0.02262345772742884,False,,True,True,0.1054184053527262,16.0,7.990835657911789,24,0.697239642058365,0.0910686770751519,7408,7.0,0.45530683576434305
630,0.02727911252001778,softplus,False,,False,,3,128,0.0009101391595570352,4.105058023405081,46.03943795769934,0.8534309342984921,True,,0.0,0.021217921147376317,False,,True,False,,,,32,0.45587019414720564,0.7254865576431833,6419,7.0,0.48386828577725555
631,0.12462711285717797,softplus,True,21.25074660752211,False,,5,96,0.0011412977215550279,1.1751124124005108,7.6380421037555415,0.5198270181475523,True,,0.15,0.1722116011072044,True,0.9956577369139845,False,True,0.26194363845148594,15.0,9.43446225668762,32,0.945121167130065,0.12037027129842431,752,,
632,0.09482061703126153,sin,True,20.448349024877665,False,,3,32,0.003954089981717566,2.456131175211927,7.391217399176891,1.378213908265516,True,,0.2,0.05913397289956396,False,,False,True,0.29728810051130394,14.0,9.797325570116357,32,0.682339856461046,0.11662988433532712,1616,,
633,0.1213234031079398,softplus,False,,False,,4,96,0.0007652425396254884,2.6873948266793404,173.30267240254685,0.8527273736305873,True,,0.02,0.09087048078385031,False,,False,True,0.23100714955722734,11.0,8.453386035193732,32,0.5097211458092616,0.6746687696141755,4581,,
634,0.028662726025368044,tanh,False,,False,,4,96,0.0006726258478345824,7.185844342562091,31.24505526843631,1.1741577499493538,True,,0.25,0.1210218898806758,False,,True,True,0.21080100692951445,13.0,9.88375216090658,32,0.8832206377339996,0.4050234223495337,6569,7.0,0.40287539518255255
635,0.013190954006770552,silu,False,,False,,3,32,0.0009595692595306701,2.7125756536037193,105.7033641846612,0.7433436900207189,True,,0.0,0.08519514451876795,False,,False,True,0.17702675568692253,10.0,5.427605244061991,32,0.7039873761576153,0.6130564123990079,6621,,
636,0.005416390587787213,softplus,True,12.962532337648367,False,,3,32,0.0014523198751254824,1.8634080287805894,14.24965571577042,2.3105727550291095,True,,0.25,0.012140629539992995,False,,False,True,0.22428757927676377,12.0,8.182073552655055,32,0.8553285059655485,0.44798728025221457,3952,,
637,0.007581138395699539,softplus,True,21.03193316901031,False,,5,32,0.0007937883697164057,4.075238308880382,30.133616230304856,0.8078749824763131,True,,0.1,0.18544198001292378,False,,False,True,0.7311118088003015,18.0,9.621424250271478,32,0.5956073568293363,0.5844172630699784,184,,
638,0.5698358119661208,softplus,False,,False,,4,96,0.0008121444575848979,11.490186589707283,33.53331032646045,0.8087042515690269,True,,0.05,0.08794916041261983,True,0.9990159539350727,True,True,1.3927930789751877,20.0,9.338927688239842,32,0.8082680829098815,0.5278311478978213,9804,7.0,0.4059024173335311
639,0.0036202792209048744,softplus,False,,False,,4,32,0.0027248628457141374,4.926978976748344,149.42187350402477,0.6716776621301819,True,,0.25,0.06109165372669473,False,,False,True,0.16611397331990738,11.0,7.545909533986597,32,0.7613992611916194,0.8928416605664317,7353,,
640,0.08306253431754304,silu,True,11.047197228478849,False,,4,32,0.0014814620149913168,1.9675904774459196,5.672104978648783,1.021710357069093,False,0.0003330841152205416,0.2,0.1393440666483602,False,,False,True,0.3688226026753483,22.0,5.241964994297333,32,0.9769959511964875,0.15029481174269949,255,,
641,0.014709214525338708,sin,False,10.823678682773698,False,,5,32,0.0007177910824273543,1.587028671751243,17.214091051583498,0.9715415494542543,True,,0.2,0.029352983986932944,True,0.9950047955056692,False,True,0.18030608178954183,12.0,7.098965740304889,16,0.8285072120410302,0.22815837810828896,585,,
642,0.04044753459061846,softplus,False,,False,,4,48,0.0010574315777732571,1.1255806645362887,6.920627769204368,1.4391676844945198,True,,0.2,0.06058904528410487,True,0.995032486310076,False,True,0.15110207395603903,11.0,7.770191138037402,16,0.9506394918085828,0.012564603642842953,2586,,
643,0.020058378934130712,softplus,False,,False,,5,32,0.0048761765301827634,4.3470873520022275,175.07638850074886,0.8020894705772427,True,,0.25,0.08460830544479173,False,,False,True,0.11370067199037955,7.0,7.554677264083336,32,0.8254560599290521,0.8634225060448374,6442,,
644,0.1260114984969383,softplus,False,,False,,4,96,0.0006888090714381791,4.147204543024686,118.91645076101587,1.0521155663775188,False,1.1258183968557172e-08,0.05,0.07691466322923525,False,,False,True,0.18253836024288103,9.0,6.789021441385042,16,0.7311625802329466,0.429979194441043,7380,,
645,0.1340764106043124,softplus,False,,True,2.0,5,32,0.0038593786551317268,5.747251182153228,73.48679334884447,0.5650577025596545,True,,0.25,0.04451774534214538,False,,False,True,0.10649530951783161,5.0,6.589137223202667,24,0.9173417056779245,0.9998207492378914,7388,,
646,0.22747670716832777,softplus,True,9.163061363913096,True,2.0,5,32,0.0022562782594928205,1.1923166648232912,20.005006365871733,1.0854037659422424,True,,0.0,0.1057012863158496,False,,False,True,0.1507961794656169,15.0,9.97705145496486,32,0.22366464792764804,0.3851309431051171,6041,,
647,0.0036157878406726535,softplus,False,,False,,4,96,0.0006429647513716238,6.413026474990307,56.72544607859117,1.0124747112641423,True,,0.1,0.08170697022265144,False,,False,True,0.10685179561558494,15.0,9.271123740164375,32,0.8438723264045513,0.13582488915793342,9300,,
