x,y,z
-9.781158566474914551e-01,-4.710361063480377197e-01,7.292424887418746948e-02
-9.281475543975830078e-01,-5.671795010566711426e-01,7.751438766717910767e-02
-8.721570968627929688e-01,-6.606337428092956543e-01,8.077017962932586670e-02
-8.087776303291320801e-01,-7.504364252090454102e-01,8.214312046766281128e-02
-7.370572090148925781e-01,-8.351879119873046875e-01,8.167314529418945312e-02
-6.566378474235534668e-01,-9.133282899856567383e-01,8.005740493535995483e-02
-5.675254464149475098e-01,-9.829831719398498535e-01,7.814045995473861694e-02
-4.701820313930511475e-01,-1.042031407356262207e+00,7.635606080293655396e-02
-3.657660186290740967e-01,-1.088647842407226562e+00,7.470270991325378418e-02
-2.560171484947204590e-01,-1.121686458587646484e+00,7.314207404851913452e-02
-1.429130285978317261e-01,-1.140420556068420410e+00,7.178356498479843140e-02
-2.853559330105781555e-02,-1.144260764122009277e+00,7.056578993797302246e-02
8.492954075336456299e-02,-1.133302927017211914e+00,6.892772018909454346e-02
1.955914348363876343e-01,-1.109251141548156738e+00,6.612056493759155273e-02
3.025131821632385254e-01,-1.075194716453552246e+00,6.205407530069351196e-02
4.057173430919647217e-01,-1.033749341964721680e+00,5.779626592993736267e-02
5.050951242446899414e-01,-9.852238893508911133e-01,5.506329983472824097e-02
5.993008017539978027e-01,-9.278981089591979980e-01,5.507577955722808838e-02
6.860911846160888672e-01,-8.603306412696838379e-01,5.783490091562271118e-02
7.640275359153747559e-01,-7.833178639411926270e-01,6.239780038595199585e-02
8.336909413337707520e-01,-6.995493769645690918e-01,6.768286228179931641e-02
8.969873785972595215e-01,-6.115548610687255859e-01,7.292424887418746948e-02
9.552657604217529297e-01,-5.202095508575439453e-01,7.751436531543731689e-02
1.008204340934753418e+00,-4.249930977821350098e-01,8.077015727758407593e-02
1.054285883903503418e+00,-3.252037167549133301e-01,8.214309066534042358e-02
1.091822624206542969e+00,-2.207159996032714844e-01,8.167312294244766235e-02
1.119284391403198242e+00,-1.120008453726768494e-01,8.005738258361816406e-02
1.135051131248474121e+00,1.984586361913898145e-07,7.814045250415802002e-02
1.128225088119506836e+00,0.000000000000000000e+00,9.239052236080169678e-02
1.131425976753234863e+00,1.132162511348724365e-01,8.933004736900329590e-02
1.119871735572814941e+00,2.263869643211364746e-01,8.625699579715728760e-02
1.093407392501831055e+00,3.372715413570404053e-01,8.322896063327789307e-02
1.052432179450988770e+00,4.436374306678771973e-01,8.044762164354324341e-02
9.976327419281005859e-01,5.432818531990051270e-01,7.797655463218688965e-02
9.303781390190124512e-01,6.343211531639099121e-01,7.543786615133285522e-02
8.532103896141052246e-01,7.159285545349121094e-01,7.227233052253723145e-02
7.693334817886352539e-01,7.887587547302246094e-01,6.848073005676269531e-02
6.811501979827880859e-01,8.541353940963745117e-01,6.506688892841339111e-02
5.892993211746215820e-01,9.124139547348022461e-01,6.358057260513305664e-02
4.933044612407684326e-01,9.622260928153991699e-01,6.507958471775054932e-02
3.931266963481903076e-01,1.001670598983764648e+00,6.945250928401947021e-02
2.898933291435241699e-01,1.030342340469360352e+00,7.564770430326461792e-02
1.851407587528228760e-01,1.049985885620117188e+00,8.241969347000122070e-02
7.966224104166030884e-02,1.063020110130310059e+00,8.880695700645446777e-02
-2.669677510857582092e-02,1.070502281188964844e+00,9.407034516334533691e-02
