nx,ny,nz
-2.746840344410416135e-01,1.620979991306115142e-01,-9.477726098073541161e-01
-4.884068790860173759e-01,-1.521125227394964086e-01,-8.592557831561451476e-01
-6.277742038095310839e-01,-4.431652919259679857e-01,-6.399250526924844529e-01
-6.715685967903722853e-01,-6.667501627200866920e-01,-3.231715338914403213e-01
-6.131227586943687191e-01,-7.888283653453479483e-01,4.278192138732590105e-02
-4.613345385587956371e-01,-7.908146000937182896e-01,4.022222169539539927e-01
-2.393123169356520530e-01,-6.724064807300215163e-01,7.004278261428190655e-01
2.619205464760101035e-02,-4.565553186408551900e-01,8.893094047034937333e-01
2.425896279758582574e-01,-1.396754633002728063e-01,9.600213733820652795e-01
4.220551295252448210e-01,1.984687151665483207e-01,8.845787905786383076e-01
5.372665635436890685e-01,5.063978308726454491e-01,6.744671056363181760e-01
5.706840335961335109e-01,7.372324673361506653e-01,3.616739179204063737e-01
5.172200327972131806e-01,8.558301436766848624e-01,-6.180845216657125316e-03
3.850139706161902486e-01,8.441354387620156885e-01,-3.730946306989859629e-01
1.941930215691869133e-01,7.039287654026369356e-01,-6.832081407686434460e-01
-2.619205464760093402e-02,4.565553186408551900e-01,-8.893094047034935112e-01
-2.425896279758581464e-01,1.396754633002728896e-01,-9.600213733820651685e-01
-4.220551295252446544e-01,-1.984687151665481819e-01,-8.845787905786381966e-01
-5.372665635436891796e-01,-5.063978308726453381e-01,-6.744671056363186201e-01
-5.706840335961335109e-01,-7.372324673361505543e-01,-3.616739179204064847e-01
-5.172200327972131806e-01,-8.558301436766848624e-01,6.180845216657458382e-03
-3.850139706161903042e-01,-8.441354387620156885e-01,3.730946306989859074e-01
-1.941930215691871908e-01,-7.039287654026371577e-01,6.832081407686431129e-01
3.319016054965513718e-02,-4.601982755667933800e-01,8.871955592810616409e-01
2.054213148959447566e-01,-1.203270045237071484e-01,9.712484210379808136e-01
3.463789361981833848e-01,2.378629621911012570e-01,9.074375150807285628e-01
4.346035043971242517e-01,5.598404491454362919e-01,7.054774733939936926e-01
4.566636287421806939e-01,7.965873026836873816e-01,3.961148815522446687e-01
4.092008552773434005e-01,9.120609604702281104e-01,2.644738978450944522e-02
2.994409610115207343e-01,8.886816048783715560e-01,-3.472464773317319731e-01
1.440938948707649325e-01,7.300085308625917646e-01,-6.680752160713727683e-01
-3.319016054965508167e-02,4.601982755667934910e-01,-8.871955592810616409e-01
-2.054213148959447288e-01,1.203270045237072733e-01,-9.712484210379809246e-01
-3.463789361981833292e-01,-2.378629621911011460e-01,-9.074375150807285628e-01
-4.346035043971241407e-01,-5.598404491454358478e-01,-7.054774733939941367e-01
-4.566636287421808049e-01,-7.965873026836874926e-01,-3.961148815522448907e-01
-4.092008552773433450e-01,-9.120609604702281104e-01,-2.644738978450916767e-02
-2.994409610115207343e-01,-8.886816048783715560e-01,3.472464773317317510e-01
-1.440938948707651546e-01,-7.300085308625920977e-01,6.680752160713723242e-01
3.884337687439114867e-02,-4.622593469105606978e-01,8.858936100157930316e-01
1.622331030009931951e-01,-1.045812801763535971e-01,9.811947697207431540e-01
2.609243098424348650e-01,2.690183384330376848e-01,9.271179202884467507e-01
3.198921557951245331e-01,6.016623536733096689e-01,7.318957718371099652e-01
3.301593208576198979e-01,8.427087296496379443e-01,4.252491267752664394e-01
2.901627222212391222e-01,9.554603407104660384e-01,5.386215705482211985e-02
2.059914794583014852e-01,9.227517761676822250e-01,-3.257248378155492841e-01
9.045990126524876274e-02,7.495626184690495908e-01,-6.557231788315107668e-01
-3.884337687439110010e-02,4.622593469105606978e-01,-8.858936100157928095e-01
-1.622331030009931119e-01,1.045812801763536803e-01,-9.811947697207430430e-01
-2.609243098424348650e-01,-2.690183384330376293e-01,-9.271179202884467507e-01
-3.198921557951245331e-01,-6.016623536733092248e-01,-7.318957718371104093e-01
-3.301593208576199534e-01,-8.427087296496379443e-01,-4.252491267752666060e-01
-2.901627222212389556e-01,-9.554603407104660384e-01,-5.386215705482183536e-02
-2.059914794583015685e-01,-9.227517761676823360e-01,3.257248378155491730e-01
-9.045990126524895703e-02,-7.495626184690499239e-01,6.557231788315104337e-01
4.128011127127920177e-02,-4.628012254179990626e-01,8.855004111602813310e-01
1.117236511822286837e-01,-9.334903984764059137e-02,9.893451281155799526e-01
1.651582779781037846e-01,2.903146908283675831e-01,9.425710177512010013e-01
1.934490541153306431e-01,6.297806415349825881e-01,7.522990143617545034e-01
1.922889653835408719e-01,8.733681985436285711e-01,4.474963056432784692e-01
1.618546247759187484e-01,9.839933644264415857e-01,7.456634095472523815e-02
1.067793847619903091e-01,9.448144604973899296e-01,-3.097156731986208111e-01
3.544795137558204995e-02,7.617961197220226577e-01,-6.468462836870457755e-01
-4.128011127127917401e-02,4.628012254179990626e-01,-8.855004111602811090e-01
-1.117236511822286421e-01,9.334903984764074403e-02,-9.893451281155798416e-01
-1.651582779781037846e-01,-2.903146908283675276e-01,-9.425710177512010013e-01
-1.934490541153306986e-01,-6.297806415349822551e-01,-7.522990143617549474e-01
-1.922889653835408719e-01,-8.733681985436284601e-01,-4.474963056432785802e-01
-1.618546247759187484e-01,-9.839933644264418078e-01,-7.456634095472497448e-02
-1.067793847619903369e-01,-9.448144604973900407e-01,3.097156731986206446e-01
-3.544795137558215403e-02,-7.617961197220229908e-01,6.468462836870454424e-01
3.804025890883552113e-02,-4.625157336676284925e-01,8.857946346710628971e-01
5.246609038118234258e-02,-8.812733747876388968e-02,9.947265361640935666e-01
5.890443519928777183e-02,2.996776469649389818e-01,9.522203397446454831e-01
5.637511372833643036e-02,6.418594262428644059e-01,7.647472284979499602e-01
4.526319223392439445e-02,8.863239263455018335e-01,4.608482841633311233e-01
2.726036003375671701e-02,9.958536432084361678e-01,8.678936616494381528e-02
5.107385134228641099e-03,9.537736703286416873e-01,-3.004824460844927603e-01
-1.782314285342420992e-02,7.664903021211630918e-01,-6.420085297977218275e-01
-3.804025890883552113e-02,4.625157336676287145e-01,-8.857946346710630081e-01
-5.246609038118232871e-02,8.812733747876398682e-02,-9.947265361640934556e-01
-5.890443519928778571e-02,-2.996776469649389263e-01,-9.522203397446455941e-01
-5.637511372833643730e-02,-6.418594262428640729e-01,-7.647472284979502932e-01
-4.526319223392440139e-02,-8.863239263455017225e-01,-4.608482841633312344e-01
-2.726036003375669967e-02,-9.958536432084362788e-01,-8.678936616494349610e-02
-5.107385134228651508e-03,-9.537736703286417983e-01,3.004824460844925937e-01
1.782314285342417176e-02,-7.664903021211634249e-01,6.420085297977213834e-01
2.616076620779158105e-02,-4.630201138556763740e-01,8.859616179476941245e-01
-1.687933858371110790e-02,-9.107160971174062258e-02,9.957012854433235916e-01
-5.734971708742906543e-02,2.947417214446096945e-01,9.538544582848360598e-01
-8.908912104106592178e-02,6.356832973513764085e-01,7.667919365646784779e-01
-1.072655139110937905e-01,8.798478537198363147e-01,4.629922934887626962e-01
-1.091117046524626016e-01,9.900635502001062793e-01,8.870627076477467787e-02
-9.434662746055967608e-02,9.495510461108418454e-01,-2.990844775588033522e-01
-6.521813149209422511e-02,7.644780029528694953e-01,-6.413423253815939695e-01
-2.616076620779159492e-02,4.630201138556764850e-01,-8.859616179476940134e-01
1.687933858371109402e-02,9.107160971174070585e-02,-9.957012854433233695e-01
5.734971708742905155e-02,-2.947417214446095834e-01,-9.538544582848360598e-01
8.908912104106588015e-02,-6.356832973513760754e-01,-7.667919365646787000e-01
1.072655139110937905e-01,-8.798478537198362037e-01,-4.629922934887628072e-01
1.091117046524625878e-01,-9.900635502001062793e-01,-8.870627076477438644e-02
9.434662746055968996e-02,-9.495510461108418454e-01,2.990844775588032411e-01
6.521813149209426674e-02,-7.644780029528698284e-01,6.413423253815935254e-01
2.515433908275629699e-03,-4.671058641550416834e-01,8.841978196445764437e-01
-9.734392381243550663e-02,-1.049753349384413559e-01,9.896991156666550271e-01
-1.823835515575701061e-01,2.731367374187556041e-01,9.445276929733098514e-01
-2.396569368890765495e-01,6.096662174946375634e-01,7.555604911896363074e-01
-2.604447260747638770e-01,8.533795425949848301e-01,4.515660537952490006e-01
-2.415821666528894518e-01,9.671735682400630640e-01,7.882477816700607376e-02
-1.859409123059066749e-01,9.337241855708202642e-01,-3.059168553887700592e-01
-1.019918396189169740e-01,7.581237598792395227e-01,-6.440854208548055793e-01
-2.515433908275661358e-03,4.671058641550416834e-01,-8.841978196445762217e-01
9.734392381243547887e-02,1.049753349384415224e-01,-9.896991156666549161e-01
1.823835515575700783e-01,-2.731367374187555486e-01,-9.445276929733098514e-01
2.396569368890764107e-01,-6.096662174946371193e-01,-7.555604911896365294e-01
2.604447260747639326e-01,-8.533795425949848301e-01,-4.515660537952491671e-01
2.415821666528894240e-01,-9.671735682400630640e-01,-7.882477816700579620e-02
1.859409123059067026e-01,-9.337241855708202642e-01,3.059168553887698927e-01
1.019918396189170989e-01,-7.581237598792398558e-01,6.440854208548051352e-01
-3.536781195843934078e-02,-4.786698558117558067e-01,8.772823302759626962e-01
-1.883849897221007430e-01,-1.327659347804324985e-01,9.730798025903528714e-01
-3.127222605147566004e-01,2.333503962950157773e-01,9.207346959507379802e-01
-3.894504019783915916e-01,5.639412448611580420e-01,7.282160783334261644e-01
-4.068882501175015709e-01,8.086771510373034211e-01,4.248331640850387947e-01
-3.623810506273942855e-01,9.302992916446486404e-01,5.677325172692676558e-02
-2.627046211716703161e-01,9.102917982831746357e-01,-3.199298735558013251e-01
-1.230337945658807053e-01,7.517006304487875434e-01,-6.479265757611846199e-01
3.536781195843929221e-02,4.786698558117559177e-01,-8.772823302759626962e-01
1.883849897221006320e-01,1.327659347804326095e-01,-9.730798025903526494e-01
3.127222605147564893e-01,-2.333503962950156385e-01,-9.207346959507378692e-01
3.894504019783915361e-01,-5.639412448611574868e-01,-7.282160783334266085e-01
4.068882501175016819e-01,-8.086771510373035321e-01,-4.248331640850390167e-01
3.623810506273942855e-01,-9.302992916446486404e-01,-5.677325172692654354e-02
2.627046211716704271e-01,-9.102917982831748578e-01,3.199298735558012141e-01
1.230337945658808996e-01,-7.517006304487878765e-01,6.479265757611841758e-01
-8.803440262065768962e-02,-5.018433594468334480e-01,8.604668422050545384e-01
-2.870064460745480051e-01,-1.761597570982204597e-01,9.415917586145025053e-01
-4.422843598335007287e-01,1.763425713764217861e-01,8.793678653254393129e-01
-5.302284891255087951e-01,5.019983419083942078e-01,6.832681860301276222e-01
-5.374501374813812626e-01,7.512294155111148841e-01,3.831471192532591163e-01
-4.628498744033417434e-01,8.860926205138777156e-01,2.469537680736688667e-02
-3.177849136919531636e-01,8.860562564930098972e-01,-3.375160128932986336e-01
-1.243400805983807811e-01,7.511258595410477135e-01,-6.483436492212352187e-01
8.803440262065762023e-02,5.018433594468335590e-01,-8.604668422050545384e-01
2.870064460745479495e-01,1.761597570982205707e-01,-9.415917586145025053e-01
4.422843598335006732e-01,-1.763425713764217029e-01,-8.793678653254392019e-01
5.302284891255087951e-01,-5.019983419083938747e-01,-6.832681860301279553e-01
5.374501374813812626e-01,-7.512294155111147731e-01,-3.831471192532592274e-01
4.628498744033416878e-01,-8.860926205138778267e-01,-2.469537680736660912e-02
3.177849136919532747e-01,-8.860562564930100082e-01,3.375160128932985226e-01
1.243400805983810864e-01,-7.511258595410479355e-01,6.483436492212348856e-01
-1.529216542529989731e-01,-5.390273127096673056e-01,8.282901205577178905e-01
-3.873270504092659605e-01,-2.336489644392508169e-01,8.918441105023464655e-01
-5.627654142691774775e-01,1.073003206339045446e-01,8.196229192099866445e-01
-6.525278452877906199e-01,4.319141045703767112e-01,6.226215683681707302e-01
-6.429488270409851047e-01,6.907728813971167892e-01,3.308317278208727785e-01
-5.354866782228204780e-01,8.444677489029088768e-01,-1.132424429007222733e-02
-3.465015368440571564e-01,8.696000567574395657e-01,-3.517562028623838488e-01
-1.047646775250394013e-01,7.623436389147941750e-01,-6.386364682268168558e-01
1.529216542529988898e-01,5.390273127096674166e-01,-8.282901205577178905e-01
3.873270504092658495e-01,2.336489644392508724e-01,-8.918441105023463544e-01
5.627654142691773664e-01,-1.073003206339044613e-01,-8.196229192099865335e-01
6.525278452877907309e-01,-4.319141045703763782e-01,-6.226215683681711743e-01
6.429488270409852158e-01,-6.907728813971167892e-01,-3.308317278208729451e-01
5.354866782228202560e-01,-8.444677489029089879e-01,1.132424429007250488e-02
3.465015368440572119e-01,-8.696000567574393436e-01,3.517562028623837378e-01
1.047646775250397622e-01,-7.623436389147946191e-01,6.386364682268166337e-01
-2.236533637479448944e-01,-5.879675999324310842e-01,7.773501619694460629e-01
-4.807490559151653686e-01,-2.982889938550810083e-01,8.245629274843725431e-01
-6.646550623203458796e-01,3.680140754024242150e-02,7.462434619713543826e-01
-7.473733606003973851e-01,3.662891282431540718e-01,5.543151940870255645e-01
-7.163108396854229731e-01,6.400126495902614954e-01,2.779974627826942157e-01
-5.761964868022744213e-01,8.163000467663674709e-01,-4.064286217702673537e-02
-3.483614420376392462e-01,8.683131616006447562e-01,-3.530956797987584439e-01
-6.749152562710922232e-02,7.881334688596345339e-01,-6.117928809914371380e-01
2.236533637479448111e-01,5.879675999324311952e-01,-7.773501619694460629e-01
4.807490559151652576e-01,2.982889938550810083e-01,-8.245629274843726542e-01
6.646550623203458796e-01,-3.680140754024235905e-02,-7.462434619713543826e-01
7.473733606003972740e-01,-3.662891282431536277e-01,-5.543151940870257866e-01
7.163108396854229731e-01,-6.400126495902613843e-01,-2.779974627826943268e-01
5.761964868022743103e-01,-8.163000467663675819e-01,4.064286217702695742e-02
3.483614420376393572e-01,-8.683131616006447562e-01,3.530956797987582774e-01
6.749152562710961090e-02,-7.881334688596347560e-01,6.117928809914368049e-01
-2.915497096699764534e-01,-6.402822279022982732e-01,7.106598591617652172e-01
-5.583995903098888380e-01,-3.581192949317572594e-01,7.482916999000638336e-01
-7.402381952300119972e-01,-2.143594566734896567e-02,6.720029126097291083e-01
-8.093822452023152758e-01,3.185108320075820121e-01,4.934077735961353017e-01
-7.553051854108894236e-01,6.099672228172406951e-01,2.396957738051355147e-01
-5.862397579992112417e-01,8.085616333196183891e-01,-5.050773470009589650e-02
-3.279246417087929855e-01,8.840598647785422592e-01,-3.330218984509928370e-01
-1.968597136249055843e-02,8.249679958475635289e-01,-5.648364970137530472e-01
2.915497096699762869e-01,6.402822279022982732e-01,-7.106598591617651062e-01
5.583995903098887270e-01,3.581192949317573704e-01,-7.482916999000638336e-01
7.402381952300118861e-01,2.143594566734901771e-02,-6.720029126097291083e-01
8.093822452023152758e-01,-3.185108320075815680e-01,-4.934077735961356348e-01
7.553051854108894236e-01,-6.099672228172405841e-01,-2.396957738051355979e-01
5.862397579992112417e-01,-8.085616333196185002e-01,5.050773470009615324e-02
3.279246417087931520e-01,-8.840598647785422592e-01,3.330218984509927815e-01
1.968597136249100599e-02,-8.249679958475638619e-01,5.648364970137527141e-01
-3.480021470842832865e-01,-6.839666777842827727e-01,6.411583964243607880e-01
-6.134560170468263962e-01,-4.007234733274517291e-01,6.805089368064353161e-01
-7.855167694066323980e-01,-5.647375262384773942e-02,6.162581603886037040e-01
-8.379897143515252500e-01,2.963735849808949996e-01,4.581876654457421871e-01
-7.628863216820753745e-01,6.041007309055345109e-01,2.303622519202965235e-01
-5.716404021182565076e-01,8.198590167365685799e-01,-3.253372622100054318e-02
-2.933674132650822552e-01,9.108011993099538461e-01,-2.904767394641127876e-01
2.956810487547711919e-02,8.630821557218305573e-01,-5.041973023020142053e-01
3.480021470842831754e-01,6.839666777842828838e-01,-6.411583964243607880e-01
6.134560170468261742e-01,4.007234733274519511e-01,-6.805089368064354272e-01
7.855167694066323980e-01,5.647375262384779493e-02,-6.162581603886037040e-01
8.379897143515252500e-01,-2.963735849808945000e-01,-4.581876654457424092e-01
7.628863216820754856e-01,-6.041007309055343999e-01,-2.303622519202966068e-01
5.716404021182563966e-01,-8.198590167365686909e-01,3.253372622100073747e-02
2.933674132650824773e-01,-9.108011993099539572e-01,2.904767394641127320e-01
-2.956810487547661265e-02,-8.630821557218305573e-01,5.041973023020138722e-01
-3.854962159039859171e-01,-7.097645381220997196e-01,5.895989891002426653e-01
-6.411679438101491879e-01,-4.197907135293551528e-01,6.424012956593241341e-01
-7.992276644731010071e-01,-6.590755821406062143e-02,5.974038283365198376e-01
-8.356122182368433959e-01,2.980094253858217579e-01,4.614570436286700716e-01
-7.447823866176472851e-01,6.165571754328810217e-01,2.552576071468722896e-01
-5.405661881050614070e-01,8.412396846249973192e-01,1.019751389293402540e-02
-2.540536876981775993e-01,9.378510776896885615e-01,-2.364150584105098041e-01
7.113618365833988821e-02,8.916831458173144487e-01,-4.470355811787945499e-01
3.854962159039856950e-01,7.097645381220997196e-01,-5.895989891002425543e-01
6.411679438101490769e-01,4.197907135293552083e-01,-6.424012956593241341e-01
7.992276644731011181e-01,6.590755821406073245e-02,-5.974038283365199486e-01
8.356122182368435070e-01,-2.980094253858213138e-01,-4.614570436286702937e-01
7.447823866176473961e-01,-6.165571754328809106e-01,-2.552576071468723451e-01
5.405661881050612960e-01,-8.412396846249974303e-01,-1.019751389293383111e-02
2.540536876981776548e-01,-9.378510776896883394e-01,2.364150584105096375e-01
-7.113618365833947188e-02,-8.916831458173147817e-01,4.470355811787944944e-01
-3.964372346262594604e-01,-7.158375303373949450e-01,5.748166222042828677e-01
-6.371891834942025046e-01,-4.175822372403859006e-01,6.477769829033009907e-01
-7.809348553094851431e-01,-5.575383391593524696e-02,6.221191700682642267e-01
-8.057902745959902857e-01,3.145625852124537269e-01,5.017493531146541841e-01
-7.079714290822850531e-01,6.369897022591823887e-01,3.049927455185504344e-01
-5.023703512677877292e-01,8.624409114629805195e-01,6.180375718337016711e-02
-2.202879414713442841e-01,9.565933099428706177e-01,-1.907942929305241619e-01
9.533131049894923159e-02,9.051130485239070600e-01,-4.143456415003185511e-01
3.964372346262593494e-01,7.158375303373950560e-01,-5.748166222042828677e-01
6.371891834942023936e-01,4.175822372403860117e-01,-6.477769829033008797e-01
7.809348553094850320e-01,5.575383391593534410e-02,-6.221191700682641157e-01
8.057902745959903967e-01,-3.145625852124532273e-01,-5.017493531146544061e-01
7.079714290822851641e-01,-6.369897022591822777e-01,-3.049927455185504899e-01
5.023703512677876182e-01,-8.624409114629806306e-01,-6.180375718336994506e-02
2.202879414713443396e-01,-9.565933099428705066e-01,1.907942929305240232e-01
-9.533131049894877362e-02,-9.051130485239071710e-01,4.143456415003182181e-01
-3.728900624014696574e-01,-7.053284324737614241e-01,6.028804223943023954e-01
-5.978490225133989977e-01,-4.000247319156849946e-01,6.946630551105735796e-01
-7.317908884625480281e-01,-3.382089215667032772e-02,6.806895348225351361e-01
-7.543242253441970746e-01,3.375318718460466605e-01,5.630872033237648289e-01
